BarnName,Index,DHIID,RFID,Lact#,DIM,Merit$,DateDue,Repr,PTAM,PTAFat,PTAPro,LctAvSCCS,SireCode,MGSCode,DamName,DamPTAM,DamPTAF,DamPTAP,DamMerit$,SireMerit$
5964,5964,47VAJ8268,,2,278,104,2-23,P,296,-10,2,1,29HO10302,,2807,,,,,439
6094,6094,47VAJ8727,,1,450,104,9-26,,986,28,26,1.2,3HO5897,,4368,,,,,439
6278,6278,47VBY8454,,2,97,104,10-6,,299,0,13,0.1,1HO5663,7HO6349,2651,-370,-3,-2,-55,439
5543,5543,47TZD2806,,3,100,103,10-6,,-341,2,-12,3.7,203HO466,11HO5929,2592,-153,33,10,156,342
6403,6403,47VBY8547,,2,30,102,,,459,7,9,0.9,1HO5663,,3874,,,,,438
6697,6697,47VBY8970,,1,264,102,4-21,P,-13,14,1,1.3,1HO9326,,2399,,,,,438
2573,2573,47TTA0979,,4,80,101,10-15,,804,-7,20,2.3,1HO5626,1HO5543,1273,288,-10,1,37,437
6341,6341,47VBY8485,,1,413,101,6-1,P,606,18,15,1.1,29HO11111,,4479,,,,,437
6541,6541,47VBY8726,,1,189,101,7-16,P,405,11,17,3.4,1HO7127,73HO2759,1943,-1208,-35,-36,-228,291
6572,6572,47VBY8824,,1,331,101,5-10,P,278,3,12,2.1,1HO9096,,3668,,,,,342
6656,6656,47VBY8968,,1,290,101,4-20,P,-638,0,-9,1,7HO6782,,2281,,,,,437
5044,5044,47TYY0539,,3,222,100,9-15,P,-506,-17,-16,0.5,1HO6360,,1642,,,,,437
5876,5876,47TBD2383,,1,641,100,6-16,P,845,24,17,1.5,507HO6838,1HO8240,2800,,,,,437
6560,6560,47VBY8772,,1,284,100,3-2,P,-21,-6,-10,0.9,1HO6721,11HO5534,4303,-540,-38,-23,-144,455
5881,5881,47TBD2387,,2,288,99,9-28,,814,20,15,2.6,507HO6838,1HO8240,2800,,,,,438
6315,6315,47VBY8430,,2,46,99,,,-86,11,0,0.4,1HO8974,,4080,,,,,435
6426,6426,47VBY8552,,1,301,99,3-17,P,204,-5,7,2.1,507HO6168,1HO6802,5235,603,5,-1,43,256
6569,6569,47VBY8760,,1,282,99,4-7,P,445,7,14,0.4,1HO2406,,2775,,,,,338
5176,5176,53290768,,3,289,98,4-10,P,470,3,22,3.8,1HO2406,7HO5687,2205,50,-9,8,-47,288
5346,5346,47TYY0827,,3,310,98,4-28,P,-377,-18,-19,1,14HO3597,,3975,,,,,206
5665,5665,47VAN9548,,2,294,97,3-13,P,102,2,9,1.1,29HO9155,1HO5491,2269,-688,-28,-16,-56,288
6646,6646,47VBY8981,,1,275,97,2-4,P,-302,21,2,2.6,1HO6939,14HO3367,2839,-404,-8,0,14,470
6660,6660,47VBY8989,,1,252,97,9-7,P,669,1,15,0.4,1HO9338,,4571,,,,,280
2994,2994,47TXC8978,,3,245,96,5-12,P,640,21,10,2.2,1HO5702,1HO1028,2104,687,2,12,7,320
5477,5477,47TZK4422,,2,281,96,9-7,P,-326,-19,-2,0.2,1HO7994,,3974,,,,,218
6442,6442,47VBY8553,,1,286,96,3-31,P,787,16,15,2.2,1HO9191,14HO3094,2248,885,12,16,-60,338
6806,6806,47VBY9822,,1,173,96,9-19,,-408,4,-9,0.3,501HO6987,1HO5588,5538,-273,-21,-11,-106,514
1242,1242,52555587,,6,410,95,5-6,S,274,12,8,1.1,11HO4623,,1242,,,,,288
5613,5613,47TZK4537,,3,38,95,,,636,14,18,3.5,1HO2406,,3774,,,,,352
6191,6191,47VAJ9403,,2,153,95,9-19,,-142,4,2,1.4,29HO10792,,4066,,,,,228
2926,2926,47TXC8364,,4,201,94,6-23,P,51,-1,2,0.6,1HO8313,,1173,,,,,430
5045,5045,47TYY0546,,4,62,94,,,-252,22,6,3.3,7HO6349,7HO4152,2143,-36,14,1,91,455
5966,5966,47VAJ8273,,2,319,94,7-21,P,330,15,7,0.8,1HO7127,14HO4348,2724,-214,-1,-11,-62,
6364,6364,47VBY8450,,2,93,94,10-12,,53,-19,3,0.1,1HO7235,1HO6802,5093,-103,-33,-11,0,429
5110,5110,47TYY0703,,3,350,93,2-7,P,246,6,10,1.1,1HO8451,11HO4623,1769,365,-13,6,-55,430
5604,5604,47TZK4513,,3,206,93,8-19,P,608,19,23,1.5,1HO5315,,4093,,,,,429
6563,6563,47VBY8802,,1,294,93,3-24,P,627,-6,13,0.5,1HO2406,11HO5534,4297,275,-31,0,-16,430
6823,6823,47VBY9821,,1,180,93,9-28,,386,5,12,0.1,1HO9296,,1711,,,,,430
5668,5668,47TZK4816,,3,116,92,9-15,P,187,17,8,2.3,7HO6695,14HO3160,2572,100,7,3,28,329
5909,5909,47VAJ8191,,2,275,92,,N,1362,10,33,2.7,14HO3831,,1865,,,,,190
5205,5205,47TZK4231,,3,419,91,3-9,P,901,6,5,2.5,1HO6802,7HO4152,1925,-690,-37,-27,-345,296
5367,5367,47TYY0848,,3,197,91,7-12,P,-253,16,-3,0.5,29HO10321,,3890,,,,,514
6019,6019,47VAJ8401,,2,289,91,4-15,P,163,-10,11,0.9,1HO8903,,4285,,,,,222
6232,6232,47VAJ9438,,2,152,91,9-27,,550,19,10,0.3,1HO9054,29HO8343,1757W,-47,4,-4,-111,386
6121,6121,47VAJ8757,,2,263,90,5-10,P,66,-9,3,0.9,1HO5663,,3966,,,,,288
5627,5627,47TZK4542,,3,158,89,,N,1123,12,21,1,7JE329,7HO5710,2555,-518,-10,-15,-80,344
5770,5770,47VAN9763,,2,300,89,1-22,P,86,14,6,2.1,1HO2406,,3537,,,,,342
5979,5979,47VAJ8248,,2,161,89,8-8,P,-522,6,-9,2.1,7HO6695,9HO2575,2786,-1187,-42,-29,-20,320
6394,6394,47VBY8543,,1,385,89,2-16,P,819,15,16,0.9,507HO6838,1HO5697,5179,-294,-26,-10,-104,250
5172,5172,47TZK4035,,3,243,88,6-1,P,-408,-36,-17,0.9,1HO6360,,1504,,,,,266
5286,5286,47TZK4192,,3,211,88,10-6,,-367,-8,-14,0.9,203HO466,,2412,,,,,342
5625,5625,47TZK4535,,3,88,88,10-13,,515,16,13,0.1,1HO2406,7HO4152,1938,94,21,-2,44,420
6797,6797,47VBY9203,,1,186,88,10-12,,-1070,26,-15,0.4,501HO7290,,4585,,,,,420
5862,5862,47VAJ8196,,2,307,87,1-15,P,554,1,22,1.4,29HO9155,122HO1375,4312,297,-21,3,-109,342
6009,6009,47VAJ8402,,2,312,87,2-25,P,153,-2,4,0.5,1HO8851,,4341,,,,,
6661,6661,47VBY8961,,1,209,87,10-13,,410,13,19,4.3,29HO9155,,4287,,,,,470
6158,6158,47VAJ9136,,2,150,86,10-1,,763,7,18,5.5,1HO5663,1HO6149,2560,1564,26,32,24,227
6368,6368,47VBY8425,,2,50,86,,,98,-2,4,7.4,29HO10124,14HO3094,2168,-918,-40,-34,-324,371
5156,5156,47TZK4034,,3,144,85,10-6,,650,0,8,0.7,1HO6802,1HO6234,1854,169,-6,5,-123,403
5242,5242,47TXC8680,,3,172,85,8-31,P,5,-13,2,0.8,203HO421,,2378,,,,,417
5821,5821,47VAN9776,,2,277,85,7-17,P,539,3,22,2.5,29HO9155,,3923,,,,,417
6175,6175,47VAJ9175,,2,72,85,,,112,23,0,0.5,7HO5605,,4104,,,,,417
6392,6392,47VBY8545,,2,101,85,10-4,,46,-3,5,0.9,1HO6671,,2675,,,,,417
6621,6621,47VBY8734,,1,285,85,7-28,P,60,10,6,2.8,1HO7235,29HO9429,2072,-922,-19,-20,-147,417
6222,6222,47VAJ9395,,1,437,84,4-8,S,350,-15,14,2.3,507HO7043,,5062,,,,,417
2268,2268,47TNC5541,,5,124,83,10-13,,734,19,11,3.1,9HO2704,,,,,,,322
5293,5293,47TYY0811,,3,278,83,2-24,P,-296,-12,-8,0.5,203HO466,,2478,,,,,453
5703,5703,47VAN9544,,2,383,83,2-2,S,64,4,6,1.1,29HO9155,,1942,,,,,414
5765,5765,47VAN9743,,2,267,83,1-21,P,119,26,3,3.5,7HO6695,,4037,,,,,414
5369,5369,47TYY0867,,3,135,81,10-6,,89,10,6,0.1,29HO10321,,1794,,,,,299
6577,6577,47VBY8724,,1,326,81,4-30,P,26,12,8,0.7,1HO7127,,4242W,,,,,288
2420,2420,47TTA0832,,4,406,80,3-14,S,194,-11,9,1.7,1HO5626,1HO3390,1767,,,,,413
5011,5011,47TNS0898,,5,106,80,9-29,,1449,11,15,4.9,1HO5588,14HO1114,ET,,,,,413
5836,5836,47TRY9688,,2,324,80,4-5,S,297,-1,9,0.7,1HO2406,,3556,,,,,414
5949,5949,47VAJ8242,,2,195,80,6-29,P,298,6,7,0.8,1HO2406,,2412,,,,,413
2849,2849,47TXC8338,,3,341,79,7-8,P,474,43,23,4.9,7HO6349,29HO8343,1735,-13,18,3,-56,413
5948,5948,47VAJ8252,,2,313,78,4-28,P,297,3,-2,2.6,29HO10302,,1513W,,,,,413
4450,4450,53290762,,4,148,77,10-2,,-324,-18,-3,2.2,11HO5284,,,,,,,413
2747,2747,47TXC8539,,3,311,76,2-9,P,627,12,11,0.8,224HO6974,,3754,,,,,413
2985,2985,47TXC8946,,4,110,76,9-22,,861,11,17,4.4,1HO2406,1HO2194,1601,256,-11,-8,-155,413
6228,6228,47VAJ9396,,1,423,76,1-31,P,179,3,5,1.7,1HO7235,,4354,,,,,413
6238,6238,47VBY8470,,2,166,76,10-6,,-448,36,-10,0.1,507HO6695,UNKNOWN,5020,,,,,413
6241,6241,47VBY8001,,2,123,75,10-13,,-440,-7,-5,4.4,29HO10124,7HO5710,2555,-518,-10,-15,-80,227
6733,6733,47VBY9220,,1,272,75,5-2,P,-297,26,-6,1.1,507HO6695,,,,,,,220
2208,2208,47TRY9716,,6,114,74,10-15,,842,15,19,4.1,11HO5153,1HO3355,1377,426,-23,7,-33,220
5769,5769,47VAN9758,,3,76,74,,,-42,18,0,0.1,7HO6695,1HO3895,1901,-199,-26,-8,-63,412
6365,6365,47VBY8438,,2,69,74,,,-593,7,-3,,29HO10792,1HO4958,648W,-905,-7,-25,-113,412
5341,5341,47TYY0836,,3,238,73,10-18,,972,15,30,4.3,1HO2406,97HO472,2452,-180,-4,-5,-191,345
6507,6507,47VBY8705,,1,353,73,3-31,P,309,0,10,0.6,7HO5605,11HO4662,1712,488,-17,24,90,411
6716,6716,47VBY9214,,1,197,73,9-29,,-472,33,-7,0.1,1HO6939,1HO2406,1926,,,,,169
6760,6760,47VBY9273,,1,173,73,7-21,P,435,14,14,1,1HO9359,1HO7165,2044,25,-19,6,-14,378
6800,6800,47VBY9251,,1,181,73,9-29,,-1,5,0,0.4,1HO7235,,2425,,,,,
6177,6177,47VAJ9125,,2,198,72,6-29,P,861,10,18,0.2,1HO5588,,2826,,,,,182
4314,4314,136283162,,4,305,71,5-21,P,584,-5,12,4.6,11HO7817,11HO4515,,24,-11,-4,-70,218
6317,6317,47VBY8457,,2,152,71,9-22,,-377,7,-4,0.3,1HO8981,,2359,,,,,243
5688,5688,47VAN9547,,2,342,70,9-22,,459,5,18,1.9,1HO2406,,3844,,,,,591
5558,5558,47TZD2497,,3,107,69,9-28,,110,-19,-8,,203HO466,11HO5929,2592,-153,33,10,156,225
6240,6240,47VBY8008,,2,188,69,8-18,P,-54,-3,4,1.3,1HO7154,,4043,,,,,385
2824,2824,47TXC8594,,4,52,68,,,-4,-26,-4,5,9HO2575,BULL,1431,,,,,353
5012,5012,47TNS0954,,4,488,68,5-12,P,761,17,11,5.2,1HO5588,14HO1114,ET,,,,,319
5207,5207,47TZK4224,,3,337,68,4-24,P,459,-12,8,0.6,1HO6802,29HO9794,2388,87,-4,12,-58,403
5792,5792,47VAN9740,,2,192,68,7-7,P,381,10,18,0.5,14HO3751,,1595,,,,,403
2484,2484,47TTA0738,,5,114,67,9-22,,655,6,16,5.8,14HO3160,73HO2239,,,,,,206
2723,2723,47TXC8528,,4,141,67,,N,-239,-50,-3,3.5,9HO2575,,3529,,,,,470
5016,5016,53331400,,4,281,67,2-17,P,960,-9,14,3.2,1HO5588,14HO1114,ET,,,,,319
5272,5272,47TYY0820,,3,220,67,10-6,,397,4,18,6.1,29HO10321,1HO7449,2394,398,-7,15,-3,320
5582,5582,47TZK4451,,3,63,66,,,250,3,12,0.1,1HO6417,,3469,,,,,342
6708,6708,47VBY8974,,1,241,66,9-2,P,554,15,16,1.7,1HO9340,,3844,,,,,319
5129,5129,47TYY0729,,3,252,65,5-5,P,129,2,3,0.9,29HO10321,,3721,,,,,396
6140,6140,47VAJ9110,,1,240,65,5-19,P,314,22,4,1.2,7HO5605,,4437,,,,,396
6746,6746,47VBY9253,,1,153,63,9-5,P,-263,-20,-13,0.1,14HO3597,,4410,,,,,250
6335,6335,47VBY8448,,2,127,62,10-13,,361,5,19,1.3,11HO7741,9HO1612,2257,-1023,-42,-12,-324,243
6608,6608,47VBY8766,,1,300,62,5-19,P,-430,21,-12,1.7,1HO9319,,2189,,,,,259
5151,5151,47TZK4006,,3,417,61,4-15,P,151,-7,3,1.6,1HO5697,,3739,,,,,391
5924,5924,47VAJ8275,,2,256,61,4-27,P,552,-12,22,1.2,1HO2406,1HO7792,2758,112,-30,10,-76,391
5691,5691,47VAN9566,,3,75,60,,,-339,1,-4,,14HO4661,,4050,,,,,322
5980,5980,47VAJ8286,,2,159,60,8-4,P,190,7,8,2.6,7HO6695,,2366,,,,,214
6293,6293,47VBY8399,,2,29,60,,,153,-6,-1,0.4,1HO5663,,3720,,,,,227
5181,5181,47TZK4212,,3,322,59,5-26,P,-35,0,6,0.8,1HO2406,,3431,,,,,390
6252,6252,47VBY8431,,2,153,59,9-19,,338,-4,18,0.4,7HO6168,7HO6247,1756,252,1,3,-93,390
6066,6066,47VAJ8483,,2,65,58,,,261,6,10,0.1,11HO6159,,4412,,,,,388
6370,6370,47VBY8536,,2,74,58,,,-98,-15,3,0.1,1HO5663,,4513,,,,,388
6503,6503,47VBY8710,,1,344,57,3-6,P,148,-11,5,0.8,1HO5663,,1592W,,,,,388
6587,6587,47VBY8823,,1,280,57,3-3,P,637,15,10,3.5,507HO6838,,5364,,,,,386
5396,5396,47TYY0849,,2,197,55,6-30,P,152,-8,-7,6.3,14HO3597,1HO7165,2015,-413,-19,-15,-168,386
6322,6322,47VBY8432,,2,117,55,10-14,,-169,16,-2,3.9,507HO7379,1HO6671,5031,-485,10,-7,94,386
6754,6754,47VBY9202,,1,220,55,9-16,P,-152,2,-4,0.6,14HO3801,,4147,,,,,386
2521,2521,47TTA0930,,4,228,54,10-13,,12,15,0,2.7,7HO5710,29HO7538,1451,-887,-25,-31,-111,385
5236,5236,47TZK4178,,3,321,54,2-24,P,-690,-39,-20,1.2,1HO6360,9HO2299,2254,-927,-13,-23,-180,386
5717,5717,47VAN9539,,2,247,54,,N,309,17,18,5.1,14HO3751,,4160,,,,,386
6083,6083,47VAJ8505,,2,234,54,7-26,P,-94,9,-9,0.1,1HO5663,,4484,,,,,385
5902,5902,47VAJ8179,,2,273,53,1-25,P,270,-14,-9,2.1,1HO6802,,4276,,,,,256
5114,5114,47TYY0708,,3,255,52,8-8,P,562,6,16,0.9,1HO6824,1HO5765,1678,840,17,12,142,386
5010,5010,47TNS0899,,5,48,50,,,334,-9,-7,0.1,1HO5588,14HO1114,ET,,,,,386
6349,6349,47VBY8465,,2,82,50,,,694,24,18,1.2,1HO9128,11HO7919,4307,-367,-1,2,-125,190
2026,2026,46VFX0488,,6,175,49,10-17,,26,27,8,5.6,1HO6149,11HO4515,1516,-1328,-27,-36,-223,353
5620,5620,47TZK4545,,3,112,49,9-22,,-311,10,-10,4.4,1HO5702,14HO2586,1488,-1013,-13,-24,-49,227
6183,6183,47VAJ9128,,2,106,49,10-8,,-465,3,-15,2,1HO8972,,3846,,,,,+511E
6693,6693,47VBY8976,,1,219,49,6-9,P,-181,-7,-3,1.9,14HO3801,,4445,,,,,232
5995,5995,47VAJ8262,,2,215,48,4-16,P,-561,-23,-13,0.1,1HO6721,,2819,,,,,214
6113,6113,47VAJ8759,,2,131,48,9-1,P,451,18,14,3.7,3HO5897,,4367,,,,,266
5981,5981,47VAJ8278,,2,291,47,3-24,P,-401,-33,-6,1.6,1HO2406,9HO2575,2848,-981,-63,-19,78,182
6013,6013,47VAJ8390,,2,327,47,5-23,P,-48,2,-4,1.1,1HO8912,,5006,,,,,368
6138,6138,47VAJ9117,,2,139,47,9-18,P,287,11,10,0.3,1HO9007,11HO4063,1217,-155,-19,-5,-106,353
6117,6117,47VAJ8741,,2,293,46,8-27,P,34,4,0,1.3,1HO7235,,4366,,,,,333
2225,2225,47TRY9734,,5,415,45,,C,195,-7,4,5.1,7HO6247,,3487,,,,,372
5180,5180,47TZK4210,,3,288,45,10-13,,-21,0,7,2.4,1HO2406,,3431,,,,,378
6802,6802,47VBY9207,,1,168,45,7-28,P,269,13,13,0.2,1HO9365,7HO5851,2235,-296,-10,-5,-32,361
1938,1938,46VFX9740,,6,389,44,4-27,S,94,21,-2,1.8,7HO4152,14HO2597,1410,-331,-4,-13,-67,378
5809,5809,47VAN9760,,2,333,44,3-25,P,521,-13,8,0.6,1HO5588,9HO2271,2024,399,-22,8,58,378
6594,6594,47VBY8735,,1,292,43,4-10,P,-90,8,1,2.3,1HO9317,,4497,,,,,378
2556,2556,47TTA0973,,5,92,42,10-13,,419,1,7,4.4,1HO5551,,,,,,,378
6696,6696,47VBY8932,,1,193,41,8-10,P,-170,-2,-4,3.2,1HO7235,,4609,,,,,378
2652,2652,53331357,,4,126,40,10-13,,-135,24,6,0.7,7HO6349,,3214,,,,,378
2861,2861,47TXC8712,,4,41,40,,,-251,2,-4,1.4,1HO8253,,3585,,,,,378
2901,2901,47TXC8390,,3,351,39,3-5,P,48,1,-4,1.2,1HO5702,,3780,,,,,329
6782,6782,47VBY9274,,1,213,39,10-6,,-168,-8,-3,0.5,1HO9359,,4249,,,,,320
6827,6827,47VBY9280,,1,159,38,8-4,P,647,4,22,3.1,1HO9352,1HO1028,2178,870,-27,21,-43,247
6728,6728,47VBY9234,,1,190,37,7-7,P,-467,-9,-16,0.1,1HO9225,11HO7751,4324,-1283,-34,-36,-277,376
6679,6679,47VBY8975,,1,254,36,6-30,P,-451,-7,-6,3.5,7HO6782,,4336,,,,,376
6124,6124,47VAJ9114,,2,164,35,9-29,,297,19,5,4.7,7HO5605,,4415,,,,,374
5903,5903,47VAJ8204,,2,270,34,2-23,P,-120,-20,-4,0.6,29HO10302,,3666,,,,,232
5867,5867,47VAJ8205,,1,606,33,2-25,S,1112,-1,25,4.6,1HO5588,,2776,,,,,409
6082,6082,47VAJ8500,,2,245,33,7-14,P,327,-4,7,0.7,11HO6159,1HO5551,2467,677,13,19,133,247
5632,5632,47TZK4822,,3,61,32,,,1018,3,12,0.8,1HO5588,7HO6247,1843,-190,-19,-17,-190,218
5610,5610,47TZK4536,,2,435,31,2-6,P,157,11,5,2,1HO2406,,4147,,,,,374
5618,5618,47TZK4842,,2,409,30,4-2,P,-325,29,-2,2.7,7HO6695,,4176,,,,,374
5706,5706,47VAN9577,,2,355,30,4-18,P,-114,-6,7,1.1,29HO9155,7HO6349,2651,-370,-3,-2,-55,374
5732,5732,47VAN9715,,2,154,29,10-13,,727,4,15,0.1,14HO3831,11HO5183,2288,-1175,-52,-29,-214,455
5969,5969,47VAJ8282,,2,234,29,10-6,,-334,-30,-5,3,11HO7319,7HO6168,2486,-270,-39,0,5,247
6738,6738,47VBY9238,,1,235,28,7-18,P,233,6,11,3,1HO9365,,4406,,,,,371
5915,5915,47VAJ8181,,2,339,27,10-6,,1438,12,33,4.7,14HO3831,14HO3094,2222,363,-18,9,-105,371
5990,5990,47VAJ8251,,2,308,27,4-27,P,811,31,20,3,11HO7318,,2408,,,,,371
6603,6603,47VBY8781,,1,262,27,6-9,P,725,6,7,3.1,7HO6838,7HO6247,2280,-158,-36,-20,-129,371
6808,6808,47VBY9834,,1,179,25,8-25,P,542,9,18,0.1,1HO9360,11HO4662,2335W,4,-9,6,-57,371
6713,6713,47VBY9228,,1,237,24,5-28,P,259,6,9,2.9,1HO9347,,1881,,,,,450
5325,5325,47TZD2803,,2,497,23,3-29,P,-250,-7,-6,2.1,203HO466,11HO5929,2592,-153,33,10,156,320
6324,6324,47VBY8462,,2,86,23,10-10,,-185,0,-2,0.3,1HO8981,,3667,,,,,190
5678,5678,47VAN9567,,3,103,21,9-29,,-88,-10,-3,3.6,1HO5663,,2612,,,,,238
5989,5989,47VAJ8291,,2,340,21,8-19,P,666,7,7,4.4,11HO6377,,1432,,,,,238
6320,6320,47VBY8453,,2,148,21,9-22,,-163,-19,-1,0.9,11HO7741,1HO7539,2416,-909,-56,-25,-220,368
2838,2838,47TXC8331,,4,36,20,,,251,11,-4,0.9,1HO5702,7HO5687,2114,-521,-22,-17,-191,218
5866,5866,47VAJ8212,,2,78,20,,,-42,23,1,0.1,7HO6695,,4107,,,,,368
6515,6515,47VBY8723,,1,300,20,1-18,P,-214,-19,-2,1.3,7HO6782,14HO3094,2222,363,-18,9,-105,385
6586,6586,47VBY8765,,1,278,20,2-9,P,-585,-13,-7,4.1,7HO6782,1HO6671,5217,-216,-6,0,-89,238
6115,6115,47VAJ8726,,2,302,19,4-11,P,607,3,14,1,14HO3831,,2363,,,,,227
6358,6358,47VBY8474,,2,33,19,,,-264,-3,-2,1.3,7HO5605,1HO5583,5008,-301,-26,5,-17,338
6632,6632,47VBY8984,,1,181,18,8-4,P,252,-6,-2,0.1,1HO9331,1HO6248,2003W,-383,-41,-15,-172,256
5197,5197,47TZK4217,,3,338,17,5-28,P,72,-31,15,1.7,11HO5183,7HO5687,2291,-312,-25,-5,-130,232
5327,5327,47TYY0801,,3,312,17,9-8,P,391,4,12,1.8,1HO2406,1HO5208,1661,-417,-9,-10,-112,386
6409,6409,47VBY8548,,2,32,16,,,-298,-7,-15,0.1,1HO9132,7HO5710,2521,12,15,0,54,333
5429,5429,47TZK4382,,3,217,15,6-29,P,128,-7,-1,2.5,1HO2406,,3882,,,,,
6080,6080,47VAJ8492,,1,439,15,2-11,P,-57,8,5,3.1,11HO6159,,2442,,,,,243
6758,6758,47VBY9268,,1,214,15,6-9,P,-330,-3,-1,1.5,1HO9367,,3881,,,,,247
2839,2839,47TXC8327,,4,259,14,6-14,P,-404,-8,0,3.3,14HO3367,,3553,,,,,368
1921,1921,46VHX9731,,6,305,12,1-20,P,-577,-18,-14,1.5,11HO5293,,3264,,,,,342
2272,2272,53290744,,5,280,12,1-21,P,-841,15,-10,5.9,9HO2704,1HO4438,1058,-772,-13,-14,-4,288
5014,5014,53290721,,5,308,12,3-12,P,139,26,0,0.6,1HO6149,,,,,,,182
6111,6111,47VAJ8750,,2,263,12,6-30,P,54,2,2,1.4,1HO5663,11HO5153,2502,-558,-11,-11,-175,
6133,6133,47VAJ8756,,2,144,12,10-10,,-197,-3,0,0.1,1HO7154,73HO2239,1801,-1124,-35,-27,-216,232
2577,2577,53689901,,4,377,11,4-14,P,388,2,14,2,1HO6149,,,,,,,227
5338,5338,47TYY0821,,3,40,10,,,699,6,13,6.4,14HO3831,,3402,,,,,296
6281,6281,47VBY8440,,2,113,10,10-2,,47,-14,2,2.6,1HO5663,,4521,,,,,320
6446,6446,47VBY8590,,1,318,10,3-23,P,457,-3,16,1.1,1HO6948,,4389,,,,,391
5621,5621,47TZK4541,,3,103,8,9-29,,-170,9,-2,0.1,7HO6695,1HO6248,2003,-383,-41,-15,-172,157
6163,6163,47VAJ9127,,2,99,7,10-6,,543,-6,8,0.1,1HO5588,14HO3160,2100,4,-12,5,-58,211
6759,6759,47VBY9263,,1,156,4,8-10,P,-798,-19,-18,0.4,1HO7336,73HO2239,1801,-1124,-35,-27,-216,230
5775,5775,47VAN9738,,2,282,2,,N,460,-12,10,6.1,1HO2406,,3631,,,,,320
5807,5807,47VAN9768,,2,321,1,2-10,P,9,-12,3,0.3,29HO9155,,4081,,,,,342
5093,5093,47TYY0562,,3,393,0,6-11,P,-103,-33,-11,1.3,1HO6802,,4024,,,,,239
6567,6567,47VBY8806,,1,289,0,3-9,P,-781,11,-16,2.7,7HO7482,29HO10321,5357,-1167,-5,-29,-172,437
4275,4275,41CCE3333,,4,152,-1,,N,133,10,2,0.8,122HO7,,,,,,,256
5103,5103,47TYY0711,,4,90,-2,10-13,,-464,-52,-16,5.2,9HO2575,,3564,,,,,353
6110,6110,47VAJ8761,,2,266,-3,5-28,P,314,-6,1,4,11HO7319,,3621,,,,,353
6756,6756,47VBY9278,,1,180,-3,7-13,P,-179,4,0,4.7,1HO9367,,4206,,,,,353
5922,5922,47VAJ8267,,2,243,-6,8-13,P,-205,5,0,2.3,29HO9155,73HO2759,1995,-514,-12,-17,-157,353
6321,6321,47VBY8488,,2,106,-6,9-29,,-219,-31,-2,0.1,507HO7043,,5059,,,,,130
4461,4461,53290766,,3,316,-7,3-22,P,581,26,17,4.8,11HO9158,,,,,,,352
5860,5860,47VAJ8195,,3,72,-7,,,-476,-13,-9,1.2,11HO7319,,4097,,,,,247
2329,2329,47TRY9631,,4,307,-8,10-18,,330,-3,15,4.2,11HO4662,,3079,,,,,352
5852,5852,47TRY9676,,2,224,-8,,N,355,-4,9,6.5,1HO2406,,3755,,,,,342
6062,6062,47VAJ8484,,2,253,-8,8-8,P,-476,-6,-11,1.1,1HO9011,,3879,,,,,288
5745,5745,47VAN9724,,2,279,-9,1-20,P,-571,11,-16,0.4,7HO6695,,3720,,,,,
6037,6037,47VAJ8386,,2,185,-11,9-17,P,284,14,18,3.9,11HO4338,7HO5710,1870,282,43,17,150,338
5830,5830,47VAN9778,,2,135,-12,10-6,,-412,4,-3,3.6,14HO3751,,4208,,,,,232
5443,5443,47TZK4392,,3,55,-13,,,-267,-21,0,3.7,1HO5587,,4182,,,,,228
5455,5455,47TZK4395,,3,222,-13,10-15,,-495,-16,-16,1,7HO7011,,4104,,,,,228
5845,5845,47TRY9682,,2,211,-13,10-18,,-451,-1,-7,3,29HO10483,1HO1028,2201,-387,-24,-9,-177,243
6112,6112,47VAJ8730,,2,215,-13,6-9,P,88,0,5,1,1HO9002,,3643,,,,,
2514,2514,47TTA0942,,4,182,-14,10-6,,76,-16,11,1.2,29HO9215,29HO7538,1306,-968,-35,-31,-335,232
5943,5943,47VAJ8271,,2,297,-14,2-26,P,-38,-29,-8,1.1,1HO7235,,4394,,,,,228
2223,2223,47TRY9731,,5,388,-16,7-3,P,-811,-19,-17,3,1HO7326,,878,,,,,228
5635,5635,47TZK4843,,2,244,-16,6-22,P,358,-25,-2,2.3,1HO6802,,3540,,,,,227
2655,2655,47TXC8035,,4,304,-17,3-9,P,8,-1,2,0.9,1HO5624,,3259,,,,,345
2927,2927,47TXC8353,,3,234,-17,5-26,P,-589,16,-11,1.7,1HO7893,,3671,,,,,271
4305,4305,136282880,,4,228,-17,10-6,,350,-42,19,3.4,11HO5183,11HO4400,,-511,-52,-18,-279,182
6041,6041,47VAJ8397,,2,273,-17,6-18,P,-1133,-23,-33,0.9,1HO8800,,2396,,,,,342
6314,6314,47VBY8441,,2,101,-17,10-6,,-522,-2,-13,0.3,1HO8974,,4080,,,,,190
6010,6010,47VAJ8365,,2,216,-18,10-15,,5,49,3,0.4,11HO7318,9HO2704,2389,-671,31,-11,-64,
2539,2539,47TTA0935,,5,207,-24,6-15,P,-501,16,-10,4.9,9HO2299,,3682,,,,,470
5531,5531,47TZK4447,,3,49,-25,,,289,17,10,3.9,1HO5315,,3544,,,,,342
5779,5779,47VAN9730,,3,47,-25,,,-167,-22,-18,0.1,1HO6802,,3820,,,,,342
6605,6605,47VBY8815,,1,245,-26,6-23,P,66,14,-2,2.5,7HO6838,,4192,,,,,288
