BarnName,Index,DHIID,RFID,Lact#,DIM,Merit$,DateDue,Repr,PTAM,PTAFat,PTAPro,LctAvSCCS,SireCode,MGSCode,DamName,DamPTAM,DamPTAF,DamPTAP,DamMerit$
6263 ,6263,47VBY8401,,1,474,+127,,C,+884,+22,+15,1.0,1HO5588,,4355,,,,
6590 ,6590,47VBY8742,,1,282,+126,3-09,P,+704,+4,+27,3.8,1HO7127,1HO2406,5280,-166,-23,-2,-65
5195 ,5195,47TZK4211,,3,240,+125,7-21,P,+848,-16,+15,3.4,1HO6802,9HO2271,2024,+399,-22,+8,+58
5312 ,5312,47TBO0474,,3,307,+125,3-02,P,+422,+2,+8,1.9,203HO421,1HO6149,2426,+1322,+36,+30,+58
6104 ,6104,47VAJ8768,,2,240,+125,8-04,P,+34,+17,+8,1.9,1HO8867,14HO2601,1720,-1059,+11,-19,-28
5536 ,5536,47TZK4437,,2,329,+124,2-24,P,+237,+30,+10,0.8,29HO10321,,1879,,,,
5998 ,5998,47VAJ8258,,2,239,+124,6-09,P,-108,-12,+4,0.7,1HO9001,,1911,,,,
6214 ,6214,47VAJ9402,,1,472,+124,,C,+392,-5,+9,5.4,29HO10792,1HO6360,2634,-667,-52,-26,-60
6245 ,6245,47VBY8011,,2,40,+124,,,+257,+6,-4,2.8,1HO6721,,4197,,,,
5426 ,5426,47TZK4378,,3,50,+122,,,+572,+3,+4,0.1,1HO6802,,2188,,,,
5722 ,5722,47VAN9574,,3,42,+122,,,+464,+6,+12,0.1,11HO7319,,4073,,,,
6400 ,6400,47VBY8564,,2,99,+122,10-05,,+884,+13,+21,1.4,507HO6838,1HO8388,5219,,,,
6692 ,6692,47VBY8990,,1,210,+122,10-09,,+117,-1,+18,1.3,1HO9226,,4235,,,,
5684 ,5684,47VAN9562,,3,118,+121,,N,-78,+18,-4,1.4,7HO7264,73HO2759,1965,-122,+13,-3,-18
6217 ,6217,47VAJ9425,,1,400,+121,6-03,P,+294,+21,+7,2.7,7HO5605,1HO5491,2269,-688,-28,-16,-56
6836 ,6836,47VBY9819,,1,153,+121,9-27,,-47,+6,+0,0.3,11HO7123,,2073,,,,
6295 ,6295,47VBY8459,,2,157,+120,8-10,P,+456,+12,+14,5.5,29HO10792,14HO3160,2572,+100,+7,+3,+28
2877 ,2877,47TXC8710,,3,281,+119,5-01,P,+634,-9,+25,2.4,29HO12044,,3991,,,,
2894 ,2894,47TXC8397,,4,135,+119,9-10,P,+219,-6,+12,6.4,29HO12044,1HO5677,1615,-140,-24,-4,-68
5726 ,5726,47VAN9571,,2,361,+119,3-26,P,+147,+9,+14,1.6,14HO3751,,4193,,,,
5496 ,5496,47TZK4421,,2,391,+118,4-11,P,+495,+2,+19,0.5,1HO2406,,2479,,,,
2712 ,2712,47TXC8100,,3,450,+117,5-21,S,-199,-8,-1,2.9,9HO2575,,3507,,,,
5905 ,5905,47VAJ8189,,2,182,+117,10-03,,+39,+45,+3,0.1,7HO6695,,2258,,,,
6033 ,6033,47VAJ8393,,2,182,+117,10-11,,+649,-7,+20,0.7,1HO8863,,4333,,,,
6042 ,6042,47VAJ8372,,2,289,+117,3-31,P,+183,+13,+14,0.1,1HO9007,9HO1612,2105,,,,
2715 ,2715,47TXC8514,,3,319,+116,10-13,,+795,+12,+14,0.5,1HO5588,1HO5527,1323,-767,-22,-20,-140
5802 ,5802,47TRY9697,,2,270,+116,4-12,P,+814,+6,+13,1.6,94JE3083,,2585,,,,
6677 ,6677,47VBY8933,,1,291,+116,4-06,P,+340,-5,+19,1.2,7HO6168,14HO4452,2842,+313,+5,+10,-19
5755 ,5755,47VAN9726,,3,132,+115,8-31,P,-60,-9,+7,2.4,1HO5663,1HO5583,5008,-301,-26,+5,-17
5992 ,5992,47VAJ8246,,2,367,+114,4-15,P,+350,+23,+17,0.6,29HO9155,7HO6349,2831,-238,+13,+2,-58
6429 ,6429,47VBY8596,,1,281,+114,1-20,P,-194,-11,-1,0.7,29HO10818,1HO5678,5262,-751,-22,-19,-97
1979 ,1979,46VHX0475,,6,197,+113,9-22,,+278,+9,+3,1.8,1HO6248,,3074,,,,
2751 ,2751,47TXC8549,,4,283,+113,1-27,P,-173,-33,-5,1.8,1HO6360,,3615,,,,
6807 ,6807,47VBY9261,,1,174,+113,8-14,P,-76,-8,-9,0.3,14HO3597,,4282,,,,
6835 ,6835,47VBY9806,,1,157,+113,9-22,,-28,+26,+2,0.3,501HO7467,203HO466,5552,-1232,-23,-34,-104
4464 ,4464,53290757,,3,462,+112,4-03,P,+30,+10,+14,2.6,11HO8624,,,,,,
6002 ,6002,47VAJ8249,,2,281,+112,3-10,P,-62,-6,-3,0.7,1HO8863,,2440,,,,
6548 ,6548,47VBY8709,,1,326,+112,7-04,P,-370,+3,+2,1.5,1HO5045,1HO5897,5273,-314,-17,-7,-50
2846 ,2846,47TXC8336,,4,154,+111,8-07,P,-683,-8,-17,5.5,9HO2575,29HO9026,969,-1001,-12,-35,-225
5861 ,5861,47VAJ8206,,2,159,+111,8-04,P,+822,-9,+19,1.2,29HO10302,,3958,,,,
6247 ,6247,47VBY8004,,2,139,+111,8-25,P,+291,-5,+11,1.1,1HO5663,,3827,,,,
6288 ,6288,47VBY8402,,2,175,+111,10-06,,+252,-10,+13,0.7,7HO6168,,4073,,,,
6535 ,6535,47VBY8745,,1,303,+111,2-23,P,+56,+6,+0,1.7,,,2510,,,,
6723 ,6723,47VBY9237,,1,219,+111,6-08,P,-704,+3,-20,0.5,1HO6776,7HO5710,2522,-669,+14,-15,+54
5491 ,5491,47TZK4443,,3,107,+110,10-03,,+154,-24,-6,0.2,14HO3597,,3966,,,,
6418 ,6418,47VBY8600,,2,30,+110,,,+470,+26,+11,2.3,507HO6838,,5051,,,,
2857 ,2857,47TXC8714,,4,309,+109,6-10,P,-112,-6,+10,1.6,1HO5583,,3286,,,,
5422 ,5422,47TZK4389,,3,89,+109,10-13,,-471,-34,-13,7.9,1HO6360,7HO6168,2415,-1041,-43,-23,-172
6511 ,6511,47VBY8707,,1,268,+109,5-11,P,-114,-8,-12,0.8,1HO6833,1HO5588,2600,-59,-32,-13,-122
6731 ,6731,47VBY9235,,1,164,+108,9-12,P,+23,-10,+14,0.1,1HO9327,7HO6168,2486,-270,-39,+0,+5
6776 ,6776,47VBY9245,,1,179,+108,7-14,P,+524,+11,+18,1.5,1HO9296,,2365,,,,
5259 ,5259,47TXC8696,,3,109,+107,10-15,,+0,-11,-11,0.1,14HO3597,7HO6247,2087,-972,-45,-33,-249
5890 ,5890,47TBD2324,,2,327,+107,4-09,P,-358,+36,-6,0.9,507HO6695,9HO2575,2815,,,,
5901 ,5901,47VAJ8178,,3,40,+107,,,+263,+6,+12,0.1,29HO9155,,2433,,,,
6406 ,6406,47VBY8599,,1,283,+107,2-17,P,+77,+5,+4,1.0,507HO7482,11HO5534,4457,,,,
5686 ,5686,47VAN9549,,3,37,+106,,,+718,+23,+14,2.1,14HO3831,,4136,,,,
5798 ,5798,47VAN9798,,2,171,+106,8-16,P,+213,+24,-4,1.0,7HO6695,1HO5588,5010,+334,-9,-7,+50
6114 ,6114,47VAJ8765,,2,232,+106,10-13,,+427,+22,+7,3.1,11HO7319,,4216W,,,,
5402 ,5402,47TYY0872,,3,60,+105,,,+767,-33,+13,0.1,11HO5486,11HO5293,4318,+85,-27,+3,+8
5885 ,5885,47TBD2385,,2,300,+105,5-03,P,+668,+17,+11,0.9,507HO6838,1HO8240,2800,,,,
6145 ,6145,47VAJ9126,,2,243,+105,6-23,P,-39,-13,+9,1.0,7HO6168,,3838,,,,
2169W ,2169,46VHX1374,,6,238,+104,6-29,P,+404,-11,+20,1.3,1HO7044,14HO974,504,+219,-49,+6,+56
5393 ,5393,47TYY0852,,3,277,+104,2-24,P,+175,+0,+6,0.4,1HO6671,,3738,,,,
5964 ,5964,47VAJ8268,,2,278,+104,2-23,P,+296,-10,+2,1.0,29HO10302,,2807,,,,
6094 ,6094,47VAJ8727,,1,450,+104,9-26,,+986,+28,+26,1.2,3HO5897,,4368,,,,
6278 ,6278,47VBY8454,,2,97,+104,10-06,,+299,+0,+13,0.1,1HO5663,7HO6349,2651,-370,-3,-2,-55
5543 ,5543,47TZD2806,,3,100,+103,10-06,,-341,+2,-12,3.7,203HO466,11HO5929,2592,-153,+33,+10,+156
6403 ,6403,47VBY8547,,2,30,+102,,,+459,+7,+9,0.9,1HO5663,,3874,,,,
6697 ,6697,47VBY8970,,1,264,+102,4-21,P,-13,+14,+1,1.3,1HO9326,,2399,,,,
2573 ,2573,47TTA0979,,4,80,+101,10-15,,+804,-7,+20,2.3,1HO5626,1HO5543,1273,+288,-10,+1,+37
6341 ,6341,47VBY8485,,1,413,+101,6-01,P,+606,+18,+15,1.1,29HO11111,,4479,,,,
6541 ,6541,47VBY8726,,1,189,+101,7-16,P,+405,+11,+17,3.4,1HO7127,73HO2759,1943,-1208,-35,-36,-228
6572 ,6572,47VBY8824,,1,331,+101,5-10,P,+278,+3,+12,2.1,1HO9096,,3668,,,,
6656 ,6656,47VBY8968,,1,290,+101,4-20,P,-638,+0,-9,1.0,7HO6782,,2281,,,,
5044 ,5044,47TYY0539,,3,222,+100,9-15,P,-506,-17,-16,0.5,1HO6360,,1642,,,,
5876 ,5876,47TBD2383,,1,641,+100,6-16,P,+845,+24,+17,1.5,507HO6838,1HO8240,2800,,,,
6560 ,6560,47VBY8772,,1,284,+100,3-02,P,-21,-6,-10,0.9,1HO6721,11HO5534,4303,-540,-38,-23,-144
5881 ,5881,47TBD2387,,2,288,+99,9-28,,+814,+20,+15,2.6,507HO6838,1HO8240,2800,,,,
6315 ,6315,47VBY8430,,2,46,+99,,,-86,+11,+0,0.4,1HO8974,,4080,,,,
6426 ,6426,47VBY8552,,1,301,+99,3-17,P,+204,-5,+7,2.1,507HO6168,1HO6802,5235,+603,+5,-1,+43
6569 ,6569,47VBY8760,,1,282,+99,4-07,P,+445,+7,+14,0.4,1HO2406,,2775,,,,
5176 ,5176,53290768,,3,289,+98,4-10,P,+470,+3,+22,3.8,1HO2406,7HO5687,2205,+50,-9,+8,-47
5346 ,5346,47TYY0827,,3,310,+98,4-28,P,-377,-18,-19,1.0,14HO3597,,3975,,,,
5665 ,5665,47VAN9548,,2,294,+97,3-13,P,+102,+2,+9,1.1,29HO9155,1HO5491,2269,-688,-28,-16,-56
6646 ,6646,47VBY8981,,1,275,+97,2-04,P,-302,+21,+2,2.6,1HO6939,14HO3367,2839,-404,-8,+0,+14
6660 ,6660,47VBY8989,,1,252,+97,9-07,P,+669,+1,+15,0.4,1HO9338,,4571,,,,
2994 ,2994,47TXC8978,,3,245,+96,5-12,P,+640,+21,+10,2.2,1HO5702,1HO1028,2104,+687,+2,+12,+7
5477 ,5477,47TZK4422,,2,281,+96,9-07,P,-326,-19,-2,0.2,1HO7994,,3974,,,,
6442 ,6442,47VBY8553,,1,286,+96,3-31,P,+787,+16,+15,2.2,1HO9191,14HO3094,2248,+885,+12,+16,-60
6806 ,6806,47VBY9822,,1,173,+96,9-19,,-408,+4,-9,0.3,501HO6987,1HO5588,5538,-273,-21,-11,-106
1242 ,1242,52555587,,6,410,+95,5-06,S,+274,+12,+8,1.1,11HO4623,,1242,,,,
5613 ,5613,47TZK4537,,3,38,+95,,,+636,+14,+18,3.5,1HO2406,,3774,,,,
6191 ,6191,47VAJ9403,,2,153,+95,9-19,,-142,+4,+2,1.4,29HO10792,,4066,,,,
2926 ,2926,47TXC8364,,4,201,+94,6-23,P,+51,-1,+2,0.6,1HO8313,,1173,,,,
5045 ,5045,47TYY0546,,4,62,+94,,,-252,+22,+6,3.3,7HO6349,7HO4152,2143,-36,+14,+1,+91
5966 ,5966,47VAJ8273,,2,319,+94,7-21,P,+330,+15,+7,0.8,1HO7127,14HO4348,2724,-214,-1,-11,-62
6364 ,6364,47VBY8450,,2,93,+94,10-12,,+53,-19,+3,0.1,1HO7235,1HO6802,5093,-103,-33,-11,+0
5110 ,5110,47TYY0703,,3,350,+93,2-07,P,+246,+6,+10,1.1,1HO8451,11HO4623,1769,+365,-13,+6,-55
5604 ,5604,47TZK4513,,3,206,+93,8-19,P,+608,+19,+23,1.5,1HO5315,,4093,,,,
6563 ,6563,47VBY8802,,1,294,+93,3-24,P,+627,-6,+13,0.5,1HO2406,11HO5534,4297,+275,-31,+0,-16
6823 ,6823,47VBY9821,,1,180,+93,9-28,,+386,+5,+12,0.1,1HO9296,,1711,,,,
5668 ,5668,47TZK4816,,3,116,+92,9-15,P,+187,+17,+8,2.3,7HO6695,14HO3160,2572,+100,+7,+3,+28
5909 ,5909,47VAJ8191,,2,275,+92,,N,+1362,+10,+33,2.7,14HO3831,,1865,,,,
5205 ,5205,47TZK4231,,3,419,+91,3-09,P,+901,+6,+5,2.5,1HO6802,7HO4152,1925,-690,-37,-27,-345
5367 ,5367,47TYY0848,,3,197,+91,7-12,P,-253,+16,-3,0.5,29HO10321,,3890,,,,
6019 ,6019,47VAJ8401,,2,289,+91,4-15,P,+163,-10,+11,0.9,1HO8903,,4285,,,,
6232 ,6232,47VAJ9438,,2,152,+91,9-27,,+550,+19,+10,0.3,1HO9054,29HO8343,1757W,-47,+4,-4,-111
6121 ,6121,47VAJ8757,,2,263,+90,5-10,P,+66,-9,+3,0.9,1HO5663,,3966,,,,
5627 ,5627,47TZK4542,,3,158,+89,,N,+1123,+12,+21,1.0,7JE329,7HO5710,2555,-518,-10,-15,-80
5770 ,5770,47VAN9763,,2,300,+89,1-22,P,+86,+14,+6,2.1,1HO2406,,3537,,,,
5979 ,5979,47VAJ8248,,2,161,+89,8-08,P,-522,+6,-9,2.1,7HO6695,9HO2575,2786,-1187,-42,-29,-20
6394 ,6394,47VBY8543,,1,385,+89,2-16,P,+819,+15,+16,0.9,507HO6838,1HO5697,5179,-294,-26,-10,-104
5172 ,5172,47TZK4035,,3,243,+88,6-01,P,-408,-36,-17,0.9,1HO6360,,1504,,,,
5286 ,5286,47TZK4192,,3,211,+88,10-06,,-367,-8,-14,0.9,203HO466,,2412,,,,
5625 ,5625,47TZK4535,,3,88,+88,10-13,,+515,+16,+13,0.1,1HO2406,7HO4152,1938,+94,+21,-2,+44
6797 ,6797,47VBY9203,,1,186,+88,10-12,,-1070,+26,-15,0.4,501HO7290,,4585,,,,
5862 ,5862,47VAJ8196,,2,307,+87,1-15,P,+554,+1,+22,1.4,29HO9155,122HO1375,4312,+297,-21,+3,-109
6009 ,6009,47VAJ8402,,2,312,+87,2-25,P,+153,-2,+4,0.5,1HO8851,,4341,,,,
6661 ,6661,47VBY8961,,1,209,+87,10-13,,+410,+13,+19,4.3,29HO9155,,4287,,,,
6158 ,6158,47VAJ9136,,2,150,+86,10-01,,+763,+7,+18,5.5,1HO5663,1HO6149,2560,+1564,+26,+32,+24
6368 ,6368,47VBY8425,,2,50,+86,,,+98,-2,+4,7.4,29HO10124,14HO3094,2168,-918,-40,-34,-324
5156 ,5156,47TZK4034,,3,144,+85,10-06,,+650,+0,+8,0.7,1HO6802,1HO6234,1854,+169,-6,+5,-123
5242 ,5242,47TXC8680,,3,172,+85,8-31,P,+5,-13,+2,0.8,203HO421,,2378,,,,
5821 ,5821,47VAN9776,,2,277,+85,7-17,P,+539,+3,+22,2.5,29HO9155,,3923,,,,
6175 ,6175,47VAJ9175,,2,72,+85,,,+112,+23,+0,0.5,7HO5605,,4104,,,,
6392 ,6392,47VBY8545,,2,101,+85,10-04,,+46,-3,+5,0.9,1HO6671,,2675,,,,
6621 ,6621,47VBY8734,,1,285,+85,7-28,P,+60,+10,+6,2.8,1HO7235,29HO9429,2072,-922,-19,-20,-147
6222 ,6222,47VAJ9395,,1,437,+84,4-08,S,+350,-15,+14,2.3,507HO7043,,5062,,,,
2268 ,2268,47TNC5541,,5,124,+83,10-13,,+734,+19,+11,3.1,9HO2704,,,,,,
5293 ,5293,47TYY0811,,3,278,+83,2-24,P,-296,-12,-8,0.5,203HO466,,2478,,,,
5703 ,5703,47VAN9544,,2,383,+83,2-02,S,+64,+4,+6,1.1,29HO9155,,1942,,,,
5765 ,5765,47VAN9743,,2,267,+83,1-21,P,+119,+26,+3,3.5,7HO6695,,4037,,,,
5369 ,5369,47TYY0867,,3,135,+81,10-06,,+89,+10,+6,0.1,29HO10321,,1794,,,,
6577 ,6577,47VBY8724,,1,326,+81,4-30,P,+26,+12,+8,0.7,1HO7127,,4242W,,,,
2420 ,2420,47TTA0832,,4,406,+80,3-14,S,+194,-11,+9,1.7,1HO5626,1HO3390,1767,,,,
5011 ,5011,47TNS0898,,5,106,+80,9-29,,+1449,+11,+15,4.9,1HO5588,14HO1114,ET,,,,
5836 ,5836,47TRY9688,,2,324,+80,4-05,S,+297,-1,+9,0.7,1HO2406,,3556,,,,
5949 ,5949,47VAJ8242,,2,195,+80,6-29,P,+298,+6,+7,0.8,1HO2406,,2412,,,,
2849 ,2849,47TXC8338,,3,341,+79,7-08,P,+474,+43,+23,4.9,7HO6349,29HO8343,1735,-13,+18,+3,-56
5948 ,5948,47VAJ8252,,2,313,+78,4-28,P,+297,+3,-2,2.6,29HO10302,,1513W,,,,
4450 ,4450,53290762,,4,148,+77,10-02,,-324,-18,-3,2.2,11HO5284,,,,,,
2747 ,2747,47TXC8539,,3,311,+76,2-09,P,+627,+12,+11,0.8,224HO6974,,3754,,,,
2985 ,2985,47TXC8946,,4,110,+76,9-22,,+861,+11,+17,4.4,1HO2406,1HO2194,1601,+256,-11,-8,-155
6228 ,6228,47VAJ9396,,1,423,+76,1-31,P,+179,+3,+5,1.7,1HO7235,,4354,,,,
6238 ,6238,47VBY8470,,2,166,+76,10-06,,-448,+36,-10,0.1,507HO6695,UNKNOWN,5020,,,,
6241 ,6241,47VBY8001,,2,123,+75,10-13,,-440,-7,-5,4.4,29HO10124,7HO5710,2555,-518,-10,-15,-80
6733 ,6733,47VBY9220,,1,272,+75,5-02,P,-297,+26,-6,1.1,507HO6695,,,,,,
2208 ,2208,47TRY9716,,6,114,+74,10-15,,+842,+15,+19,4.1,11HO5153,1HO3355,1377,+426,-23,+7,-33
5769 ,5769,47VAN9758,,3,76,+74,,,-42,+18,+0,0.1,7HO6695,1HO3895,1901,-199,-26,-8,-63
6365 ,6365,47VBY8438,,2,69,+74,,,-593,+7,-3,,29HO10792,1HO4958,648W,-905,-7,-25,-113
5341 ,5341,47TYY0836,,3,238,+73,10-18,,+972,+15,+30,4.3,1HO2406,97HO472,2452,-180,-4,-5,-191
6507 ,6507,47VBY8705,,1,353,+73,3-31,P,+309,+0,+10,0.6,7HO5605,11HO4662,1712,+488,-17,+24,+90
6716 ,6716,47VBY9214,,1,197,+73,9-29,,-472,+33,-7,0.1,1HO6939,1HO2406,1926,,,,
6760 ,6760,47VBY9273,,1,173,+73,7-21,P,+435,+14,+14,1.0,1HO9359,1HO7165,2044,+25,-19,+6,-14
6800 ,6800,47VBY9251,,1,181,+73,9-29,,-1,+5,+0,0.4,1HO7235,,2425,,,,
6177 ,6177,47VAJ9125,,2,198,+72,6-29,P,+861,+10,+18,0.2,1HO5588,,2826,,,,
4314 ,4314,136283162,,4,305,+71,5-21,P,+584,-5,+12,4.6,11HO7817,11HO4515,,+24,-11,-4,-70
6317 ,6317,47VBY8457,,2,152,+71,9-22,,-377,+7,-4,0.3,1HO8981,,2359,,,,
5688 ,5688,47VAN9547,,2,342,+70,9-22,,+459,+5,+18,1.9,1HO2406,,3844,,,,
5558 ,5558,47TZD2497,,3,107,+69,9-28,,+110,-19,-8,,203HO466,11HO5929,2592,-153,+33,+10,+156
6240 ,6240,47VBY8008,,2,188,+69,8-18,P,-54,-3,+4,1.3,1HO7154,,4043,,,,
2824 ,2824,47TXC8594,,4,52,+68,,,-4,-26,-4,5.0,9HO2575,BULL,1431,,,,
5012 ,5012,47TNS0954,,4,488,+68,5-12,P,+761,+17,+11,5.2,1HO5588,14HO1114,ET,,,,
5207 ,5207,47TZK4224,,3,337,+68,4-24,P,+459,-12,+8,0.6,1HO6802,29HO9794,2388,+87,-4,+12,-58
5792 ,5792,47VAN9740,,2,192,+68,7-07,P,+381,+10,+18,0.5,14HO3751,,1595,,,,
2484 ,2484,47TTA0738,,5,114,+67,9-22,,+655,+6,+16,5.8,14HO3160,73HO2239,,,,,
2723 ,2723,47TXC8528,,4,141,+67,,N,-239,-50,-3,3.5,9HO2575,,3529,,,,
5016 ,5016,53331400,,4,281,+67,2-17,P,+960,-9,+14,3.2,1HO5588,14HO1114,ET,,,,
5272 ,5272,47TYY0820,,3,220,+67,10-06,,+397,+4,+18,6.1,29HO10321,1HO7449,2394,+398,-7,+15,-3
5582 ,5582,47TZK4451,,3,63,+66,,,+250,+3,+12,0.1,1HO6417,,3469,,,,
6708 ,6708,47VBY8974,,1,241,+66,9-02,P,+554,+15,+16,1.7,1HO9340,,3844,,,,
5129 ,5129,47TYY0729,,3,252,+65,5-05,P,+129,+2,+3,0.9,29HO10321,,3721,,,,
6140 ,6140,47VAJ9110,,1,240,+65,5-19,P,+314,+22,+4,1.2,7HO5605,,4437,,,,
6746 ,6746,47VBY9253,,1,153,+63,9-05,P,-263,-20,-13,0.1,14HO3597,,4410,,,,
6335 ,6335,47VBY8448,,2,127,+62,10-13,,+361,+5,+19,1.3,11HO7741,9HO1612,2257,-1023,-42,-12,-324
6608 ,6608,47VBY8766,,1,300,+62,5-19,P,-430,+21,-12,1.7,1HO9319,,2189,,,,
5151 ,5151,47TZK4006,,3,417,+61,4-15,P,+151,-7,+3,1.6,1HO5697,,3739,,,,
5924 ,5924,47VAJ8275,,2,256,+61,4-27,P,+552,-12,+22,1.2,1HO2406,1HO7792,2758,+112,-30,+10,-76
5691 ,5691,47VAN9566,,3,75,+60,,,-339,+1,-4,,14HO4661,,4050,,,,
5980 ,5980,47VAJ8286,,2,159,+60,8-04,P,+190,+7,+8,2.6,7HO6695,,2366,,,,
6293 ,6293,47VBY8399,,2,29,+60,,,+153,-6,-1,0.4,1HO5663,,3720,,,,
5181 ,5181,47TZK4212,,3,322,+59,5-26,P,-35,+0,+6,0.8,1HO2406,,3431,,,,
6252 ,6252,47VBY8431,,2,153,+59,9-19,,+338,-4,+18,0.4,7HO6168,7HO6247,1756,+252,+1,+3,-93
6066 ,6066,47VAJ8483,,2,65,+58,,,+261,+6,+10,0.1,11HO6159,,4412,,,,
6370 ,6370,47VBY8536,,2,74,+58,,,-98,-15,+3,0.1,1HO5663,,4513,,,,
6503 ,6503,47VBY8710,,1,344,+57,3-06,P,+148,-11,+5,0.8,1HO5663,,1592W,,,,
6587 ,6587,47VBY8823,,1,280,+57,3-03,P,+637,+15,+10,3.5,507HO6838,,5364,,,,
5396 ,5396,47TYY0849,,2,197,+55,6-30,P,+152,-8,-7,6.3,14HO3597,1HO7165,2015,-413,-19,-15,-168
6322 ,6322,47VBY8432,,2,117,+55,10-14,,-169,+16,-2,3.9,507HO7379,1HO6671,5031,-485,+10,-7,+94
6754 ,6754,47VBY9202,,1,220,+55,9-16,P,-152,+2,-4,0.6,14HO3801,,4147,,,,
2521 ,2521,47TTA0930,,4,228,+54,10-13,,+12,+15,+0,2.7,7HO5710,29HO7538,1451,-887,-25,-31,-111
5236 ,5236,47TZK4178,,3,321,+54,2-24,P,-690,-39,-20,1.2,1HO6360,9HO2299,2254,-927,-13,-23,-180
5717 ,5717,47VAN9539,,2,247,+54,,N,+309,+17,+18,5.1,14HO3751,,4160,,,,
6083 ,6083,47VAJ8505,,2,234,+54,7-26,P,-94,+9,-9,0.1,1HO5663,,4484,,,,
5902 ,5902,47VAJ8179,,2,273,+53,1-25,P,+270,-14,-9,2.1,1HO6802,,4276,,,,
5114 ,5114,47TYY0708,,3,255,+52,8-08,P,+562,+6,+16,0.9,1HO6824,1HO5765,1678,+840,+17,+12,+142
5010 ,5010,47TNS0899,,5,48,+50,,,+334,-9,-7,0.1,1HO5588,14HO1114,ET,,,,
6349 ,6349,47VBY8465,,2,82,+50,,,+694,+24,+18,1.2,1HO9128,11HO7919,4307,-367,-1,+2,-125
2026 ,2026,46VFX0488,,6,175,+49,10-17,,+26,+27,+8,5.6,1HO6149,11HO4515,1516,-1328,-27,-36,-223
5620 ,5620,47TZK4545,,3,112,+49,9-22,,-311,+10,-10,4.4,1HO5702,14HO2586,1488,-1013,-13,-24,-49
6183 ,6183,47VAJ9128,,2,106,+49,10-08,,-465,+3,-15,2.0,1HO8972,,3846,,,,
6693 ,6693,47VBY8976,,1,219,+49,6-09,P,-181,-7,-3,1.9,14HO3801,,4445,,,,
5995 ,5995,47VAJ8262,,2,215,+48,4-16,P,-561,-23,-13,0.1,1HO6721,,2819,,,,
6113 ,6113,47VAJ8759,,2,131,+48,9-01,P,+451,+18,+14,3.7,3HO5897,,4367,,,,
5981 ,5981,47VAJ8278,,2,291,+47,3-24,P,-401,-33,-6,1.6,1HO2406,9HO2575,2848,-981,-63,-19,+78
6013 ,6013,47VAJ8390,,2,327,+47,5-23,P,-48,+2,-4,1.1,1HO8912,,5006,,,,
6138 ,6138,47VAJ9117,,2,139,+47,9-18,P,+287,+11,+10,0.3,1HO9007,11HO4063,1217,-155,-19,-5,-106
6117 ,6117,47VAJ8741,,2,293,+46,8-27,P,+34,+4,+0,1.3,1HO7235,,4366,,,,
2225 ,2225,47TRY9734,,5,415,+45,,C,+195,-7,+4,5.1,7HO6247,,3487,,,,
5180 ,5180,47TZK4210,,3,288,+45,10-13,,-21,+0,+7,2.4,1HO2406,,3431,,,,
6802 ,6802,47VBY9207,,1,168,+45,7-28,P,+269,+13,+13,0.2,1HO9365,7HO5851,2235,-296,-10,-5,-32
1938 ,1938,46VFX9740,,6,389,+44,4-27,S,+94,+21,-2,1.8,7HO4152,14HO2597,1410,-331,-4,-13,-67
5809 ,5809,47VAN9760,,2,333,+44,3-25,P,+521,-13,+8,0.6,1HO5588,9HO2271,2024,+399,-22,+8,+58
6594 ,6594,47VBY8735,,1,292,+43,4-10,P,-90,+8,+1,2.3,1HO9317,,4497,,,,
2556 ,2556,47TTA0973,,5,92,+42,10-13,,+419,+1,+7,4.4,1HO5551,,,,,,
6696 ,6696,47VBY8932,,1,193,+41,8-10,P,-170,-2,-4,3.2,1HO7235,,4609,,,,
2652 ,2652,53331357,,4,126,+40,10-13,,-135,+24,+6,0.7,7HO6349,,3214,,,,
2861 ,2861,47TXC8712,,4,41,+40,,,-251,+2,-4,1.4,1HO8253,,3585,,,,
2901 ,2901,47TXC8390,,3,351,+39,3-05,P,+48,+1,-4,1.2,1HO5702,,3780,,,,
6782 ,6782,47VBY9274,,1,213,+39,10-06,,-168,-8,-3,0.5,1HO9359,,4249,,,,
6827 ,6827,47VBY9280,,1,159,+38,8-04,P,+647,+4,+22,3.1,1HO9352,1HO1028,2178,+870,-27,+21,-43
6728 ,6728,47VBY9234,,1,190,+37,7-07,P,-467,-9,-16,0.1,1HO9225,11HO7751,4324,-1283,-34,-36,-277
6679 ,6679,47VBY8975,,1,254,+36,6-30,P,-451,-7,-6,3.5,7HO6782,,4336,,,,
6124 ,6124,47VAJ9114,,2,164,+35,9-29,,+297,+19,+5,4.7,7HO5605,,4415,,,,
5903 ,5903,47VAJ8204,,2,270,+34,2-23,P,-120,-20,-4,0.6,29HO10302,,3666,,,,
5867 ,5867,47VAJ8205,,1,606,+33,2-25,S,+1112,-1,+25,4.6,1HO5588,,2776,,,,
6082 ,6082,47VAJ8500,,2,245,+33,7-14,P,+327,-4,+7,0.7,11HO6159,1HO5551,2467,+677,+13,+19,+133
5632 ,5632,47TZK4822,,3,61,+32,,,+1018,+3,+12,0.8,1HO5588,7HO6247,1843,-190,-19,-17,-190
5610 ,5610,47TZK4536,,2,435,+31,2-06,P,+157,+11,+5,2.0,1HO2406,,4147,,,,
